age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,experience,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,marialstatus
30,0,rarely,634,research & development,17,4,medical,1321,2,Female,95,3,3,manager,1,Married,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,married
39,0,rarely,524,research & development,18,2,life sciences,1322,1,Male,32,3,2,manufacturing director,3,Single,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,single
31,0,non,587,sales,2,4,life sciences,1324,4,Female,57,3,3,sales executive,3,Divorced,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,divorced
41,0,non,256,sales,10,2,medical,1329,3,Male,40,1,2,sales executive,2,Single,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,single
31,0,frequently,1060,sales,1,3,life sciences,1331,4,Female,54,3,1,sales representative,2,Single,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,single
44,0,rarely,935,research & development,3,3,life sciences,1333,1,Male,89,3,1,laboratory technician,1,Married,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,married
40,0,non,458,research & development,16,2,life sciences,1340,3,Male,74,3,1,research scientist,3,Divorced,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,divorced
34,0,rarely,943,research & development,9,3,life sciences,1344,4,Male,86,3,3,healthcare representative,4,Divorced,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,divorced
40,0,rarely,523,research & development,2,3,life sciences,1346,3,Male,98,3,2,research scientist,4,Single,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,single
41,0,frequently,1018,sales,1,3,marketing,1349,3,Female,66,3,2,sales executive,1,Divorced,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,divorced
35,0,frequently,482,research & development,4,4,life sciences,1350,3,Male,87,3,2,research scientist,3,Single,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,single
51,0,rarely,770,human resources,5,3,life sciences,1352,3,Male,84,3,4,manager,2,Divorced,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,divorced
38,0,rarely,1009,sales,2,2,life sciences,1355,2,Female,31,3,2,sales executive,1,Divorced,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,divorced
34,0,rarely,507,sales,15,2,medical,1356,3,Female,66,3,2,sales executive,1,Single,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,single
25,0,rarely,882,research & development,19,1,medical,1358,4,Male,67,3,1,laboratory technician,4,Married,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,married
58,0,rarely,601,research & development,7,4,medical,1360,3,Female,53,2,3,manufacturing director,1,Married,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,married
40,0,rarely,329,research & development,1,4,life sciences,1361,2,Male,88,3,1,laboratory technician,2,Married,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,married
36,0,frequently,607,sales,7,3,marketing,1362,1,Female,83,4,2,sales executive,1,Married,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,married
48,0,rarely,855,research & development,4,3,life sciences,1363,4,Male,54,3,3,manufacturing director,4,Single,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,single
27,0,rarely,1291,sales,11,3,medical,1364,3,Female,98,4,1,sales representative,4,Married,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,married
51,0,rarely,1405,research & development,11,2,technical degree,1367,4,Female,82,2,4,manufacturing director,2,Single,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,single
18,0,non,1124,research & development,1,3,life sciences,1368,4,Female,97,3,1,laboratory technician,4,Single,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,single
35,0,rarely,817,research & development,1,3,medical,1369,4,Female,60,2,2,laboratory technician,4,Married,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,married
27,0,frequently,793,sales,2,1,life sciences,1371,4,Male,43,1,2,sales executive,4,Single,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,single
55,0,rarely,267,sales,13,4,marketing,1372,1,Male,85,4,4,sales executive,3,Single,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,single
56,0,rarely,1369,research & development,23,3,life sciences,1373,4,Male,68,3,4,manufacturing director,2,Married,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,married
34,0,non,999,research & development,26,1,technical degree,1374,1,Female,92,2,1,research scientist,3,Divorced,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,divorced
40,0,rarely,1202,research & development,2,1,medical,1375,2,Female,89,4,2,healthcare representative,3,Divorced,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,divorced
34,0,rarely,285,research & development,29,3,medical,1377,2,Male,86,3,2,laboratory technician,3,Married,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,married
31,0,frequently,703,sales,2,3,life sciences,1379,3,Female,90,2,1,sales representative,4,Single,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,single
35,0,frequently,662,sales,18,4,marketing,1380,4,Female,67,3,2,sales executive,3,Married,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,married
38,0,frequently,693,research & development,7,3,life sciences,1382,4,Male,57,4,1,research scientist,3,Divorced,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,divorced
34,0,rarely,404,research & development,2,4,technical degree,1383,3,Female,98,3,2,healthcare representative,4,Single,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,single
28,0,rarely,736,sales,26,3,life sciences,1387,3,Male,48,2,2,sales executive,1,Married,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,married
31,0,rarely,330,research & development,22,4,medical,1389,4,Male,98,3,2,manufacturing director,3,Married,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,married
39,0,rarely,1498,sales,21,4,life sciences,1390,1,Male,44,2,2,sales executive,4,Married,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,married
51,0,frequently,541,sales,2,3,marketing,1391,2,Male,52,3,3,sales executive,2,Married,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,married
41,0,frequently,1200,research & development,22,3,life sciences,1392,4,Female,75,3,2,research scientist,4,Divorced,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,divorced
37,0,rarely,1439,research & development,4,1,life sciences,1394,3,Male,54,3,1,research scientist,3,Married,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,married
33,0,frequently,1111,sales,5,1,life sciences,1395,2,Male,61,3,2,sales executive,4,Married,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,married
32,0,rarely,499,sales,2,1,marketing,1396,3,Male,36,3,2,sales executive,2,Married,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,married
39,0,non,1485,research & development,25,2,life sciences,1397,3,Male,71,3,3,healthcare representative,3,Married,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,married
25,0,rarely,1372,sales,18,1,life sciences,1399,1,Male,93,4,2,sales executive,3,Married,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,married
52,0,frequently,322,research & development,28,2,medical,1401,4,Female,59,4,4,manufacturing director,3,Married,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,married
43,0,rarely,930,research & development,6,3,medical,1402,1,Female,73,2,2,research scientist,3,Single,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,single
27,0,rarely,205,sales,10,3,marketing,1403,4,Female,98,2,2,sales executive,4,Married,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,married
27,0,rarely,135,research & development,17,4,life sciences,1405,4,Female,51,3,1,research scientist,3,Single,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,single
26,0,rarely,683,research & development,2,1,medical,1407,1,Male,36,2,1,research scientist,4,Single,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,single
37,0,rarely,1462,research & development,11,3,medical,1411,1,Female,94,3,1,laboratory technician,3,Single,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,single
35,0,frequently,200,research & development,18,2,life sciences,1412,3,Male,60,3,3,manufacturing director,4,Single,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,single
25,0,rarely,949,research & development,1,3,technical degree,1415,1,Male,81,3,1,laboratory technician,4,Married,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,married
49,0,frequently,1475,research & development,28,2,life sciences,1420,1,Male,97,2,2,laboratory technician,1,Single,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,single
55,0,rarely,1136,research & development,1,4,medical,1424,2,Male,81,4,4,research director,4,Divorced,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,divorced
36,0,rarely,1174,sales,3,4,marketing,1425,1,Female,99,3,2,sales executive,2,Single,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,single
31,0,frequently,667,sales,1,4,life sciences,1427,2,Female,50,1,1,sales representative,3,Single,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,single
30,0,rarely,855,sales,7,4,marketing,1428,4,Female,73,3,2,sales executive,1,Divorced,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,divorced
31,0,rarely,182,research & development,8,5,life sciences,1430,1,Female,93,3,4,research director,2,Single,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,single
31,0,rarely,202,research & development,8,3,life sciences,1433,1,Female,34,2,1,research scientist,2,Single,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,single
27,0,rarely,1377,research & development,11,1,life sciences,1434,2,Male,91,3,1,laboratory technician,1,Married,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,married
36,0,rarely,172,research & development,4,4,life sciences,1435,1,Male,37,2,2,laboratory technician,4,Single,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,single
36,0,rarely,329,sales,16,4,marketing,1436,3,Female,98,2,2,sales executive,1,Married,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,married
47,0,rarely,465,research & development,1,3,technical degree,1438,1,Male,74,3,1,research scientist,4,Married,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,married
25,0,rarely,383,sales,9,2,life sciences,1439,1,Male,68,2,1,sales representative,1,Married,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,married
37,0,non,1413,research & development,5,2,technical degree,1440,3,Male,84,4,1,laboratory technician,3,Single,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,single
56,0,rarely,1255,research & development,1,2,life sciences,1441,1,Female,90,3,1,research scientist,1,Married,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,married
24,0,rarely,1476,sales,4,1,medical,1445,4,Female,42,3,2,sales executive,3,Married,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,married
32,0,rarely,601,sales,7,5,marketing,1446,4,Male,97,3,2,sales executive,4,Married,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,married
34,0,rarely,401,research & development,1,3,life sciences,1447,4,Female,86,2,1,laboratory technician,2,Married,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,married
41,0,rarely,1283,research & development,5,5,medical,1448,2,Male,90,4,1,research scientist,3,Married,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,married
31,0,rarely,326,sales,8,2,life sciences,1453,1,Male,31,3,3,sales executive,4,Divorced,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,divorced
46,0,rarely,377,sales,9,3,marketing,1457,1,Male,52,3,3,sales executive,4,Divorced,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,divorced
39,0,non,592,research & development,2,3,life sciences,1458,1,Female,54,2,1,laboratory technician,1,Single,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,single
31,0,frequently,1445,research & development,1,5,life sciences,1459,3,Female,100,4,3,manufacturing director,2,Single,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,single
45,0,rarely,1038,research & development,20,3,medical,1460,2,Male,95,1,3,healthcare representative,1,Divorced,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,divorced
31,0,rarely,1398,human resources,8,2,medical,1461,4,Female,96,4,1,human resources,2,Single,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,single
31,0,frequently,523,research & development,2,3,life sciences,1464,2,Male,94,3,1,laboratory technician,4,Married,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,married
45,0,rarely,1448,research & development,29,3,technical degree,1465,2,Male,55,3,3,manufacturing director,4,Married,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2,married
48,0,rarely,1221,sales,7,3,marketing,1466,3,Male,96,3,2,sales executive,1,Divorced,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,divorced
34,0,rarely,1107,human resources,9,4,technical degree,1467,1,Female,52,3,1,human resources,3,Married,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2,married
40,0,non,218,research & development,8,1,medical,1468,4,Male,55,2,3,research director,2,Divorced,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8,divorced
28,0,rarely,866,sales,5,3,medical,1469,4,Male,84,3,2,sales executive,1,Single,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3,single
44,0,non,981,research & development,5,3,life sciences,1471,3,Male,90,2,1,laboratory technician,3,Single,3162,7973,3,0,14,3,4,0,7,5,3,5,2,0,3,single
53,0,rarely,447,research & development,2,3,medical,1472,4,Male,39,4,4,research director,2,Single,16598,19764,4,0,12,3,2,0,35,2,2,9,8,8,8,single
49,0,rarely,1495,research & development,5,4,technical degree,1473,1,Male,96,3,2,healthcare representative,3,Married,6651,21534,2,0,14,3,2,1,20,0,2,3,2,1,2,married
40,0,rarely,896,research & development,2,3,medical,1474,3,Male,68,3,1,research scientist,3,Divorced,2345,8045,2,0,14,3,3,1,8,3,4,3,1,1,2,divorced
44,0,rarely,1467,research & development,20,3,life sciences,1475,4,Male,49,3,1,research scientist,2,Single,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,single
33,0,frequently,430,sales,7,3,medical,1477,4,Male,54,3,2,sales executive,1,Married,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,married
30,0,rarely,1358,sales,16,1,life sciences,1479,4,Male,96,3,2,sales executive,3,Married,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,married
42,0,frequently,748,research & development,9,2,medical,1480,1,Female,74,3,1,laboratory technician,4,Single,3673,16458,1,0,13,3,3,0,12,3,3,12,9,5,8,single
44,0,frequently,383,sales,1,5,marketing,1481,1,Female,79,3,2,sales executive,3,Married,4768,9282,7,0,12,3,3,1,11,4,2,1,0,0,0,married
30,0,non,990,research & development,7,3,technical degree,1482,3,Male,64,3,1,research scientist,3,Divorced,1274,7152,1,0,13,3,2,2,1,2,2,1,0,0,0,divorced
57,0,rarely,405,research & development,1,2,life sciences,1483,2,Male,93,4,2,research scientist,3,Married,4900,2721,0,0,24,4,1,1,13,2,2,12,9,2,8,married
49,0,rarely,1490,research & development,7,4,life sciences,1484,3,Male,35,3,3,healthcare representative,2,Divorced,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7,divorced
28,0,frequently,1496,sales,1,3,technical degree,1486,1,Male,92,3,1,sales representative,3,Married,2909,15747,3,0,15,3,4,1,5,3,4,3,2,1,2,married
29,0,frequently,115,sales,13,3,technical degree,1487,1,Female,51,3,2,sales executive,2,Single,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,single
34,0,rarely,790,sales,24,4,medical,1489,1,Female,40,2,2,sales executive,2,Single,4599,7815,0,1,23,4,3,0,16,2,4,15,9,10,10,single
35,0,rarely,660,sales,7,1,life sciences,1492,4,Male,76,3,1,sales representative,3,Married,2404,16192,1,0,13,3,1,1,1,3,3,1,0,0,0,married
24,0,frequently,381,research & development,9,3,medical,1494,2,Male,89,3,1,laboratory technician,1,Single,3172,16998,2,1,11,3,3,0,4,2,2,0,0,0,0,single
24,0,non,830,sales,13,2,life sciences,1495,4,Female,78,3,1,sales representative,2,Married,2033,7103,1,0,13,3,3,1,1,2,3,1,0,0,0,married
44,0,frequently,1193,research & development,2,1,medical,1496,2,Male,86,3,3,manufacturing director,3,Single,10209,19719,5,1,18,3,2,0,16,2,2,2,2,2,2,single
29,0,rarely,1246,sales,19,3,life sciences,1497,3,Male,77,2,2,sales executive,3,Divorced,8620,23757,1,0,14,3,3,2,10,3,3,10,7,0,4,divorced
30,0,rarely,330,human resources,1,3,life sciences,1499,3,Male,46,3,1,human resources,3,Divorced,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3,divorced
55,0,rarely,1229,research & development,4,4,life sciences,1501,4,Male,30,3,2,healthcare representative,3,Married,4035,16143,0,1,16,3,2,0,4,2,3,3,2,1,2,married
33,0,rarely,1099,research & development,4,4,medical,1502,1,Female,82,2,1,laboratory technician,2,Married,3838,8192,8,0,11,3,4,0,8,5,3,5,4,0,2,married
47,0,rarely,571,sales,14,3,medical,1503,3,Female,78,3,2,sales executive,3,Married,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,married
28,0,frequently,289,research & development,2,2,medical,1504,3,Male,38,2,1,laboratory technician,1,Single,2561,5355,7,0,11,3,3,0,8,2,2,0,0,0,0,single
28,0,rarely,1423,research & development,1,3,life sciences,1506,1,Male,72,2,1,research scientist,3,Divorced,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,divorced
28,0,frequently,467,sales,7,3,life sciences,1507,3,Male,55,3,2,sales executive,1,Single,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,single
49,0,rarely,271,research & development,3,2,medical,1509,3,Female,43,2,2,laboratory technician,1,Married,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2,married
29,0,frequently,410,research & development,2,1,life sciences,1513,4,Female,97,3,1,laboratory technician,2,Married,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,married
28,0,rarely,1083,research & development,29,1,life sciences,1514,3,Male,96,1,2,manufacturing director,2,Married,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7,married
33,0,rarely,516,research & development,8,5,life sciences,1515,4,Male,69,3,2,healthcare representative,3,Single,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,single
32,0,rarely,495,research & development,10,3,medical,1516,3,Male,64,3,3,manager,4,Single,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,single
54,0,frequently,1050,research & development,11,4,medical,1520,2,Female,87,3,4,manager,4,Divorced,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,divorced
29,0,rarely,224,research & development,1,4,technical degree,1522,1,Male,100,2,1,research scientist,1,Single,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,single
44,0,rarely,136,research & development,28,3,life sciences,1523,4,Male,32,3,4,research director,1,Married,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,married
39,0,rarely,1089,research & development,6,3,life sciences,1525,2,Female,32,3,3,manufacturing director,2,Single,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2,single
46,0,rarely,228,sales,3,3,life sciences,1527,3,Female,51,3,4,manager,2,Married,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1,married
35,0,rarely,1029,research & development,16,3,life sciences,1529,4,Female,91,2,3,healthcare representative,2,Single,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,single
23,0,rarely,507,research & development,20,1,life sciences,1533,1,Male,97,3,2,laboratory technician,3,Single,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2,single
40,0,rarely,676,research & development,9,4,life sciences,1534,4,Male,86,3,1,laboratory technician,1,Single,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,single
34,0,rarely,971,sales,1,3,technical degree,1535,4,Male,64,2,3,sales executive,3,Married,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6,married
31,0,frequently,561,research & development,3,3,life sciences,1537,4,Female,33,3,1,research scientist,3,Single,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,single
50,0,frequently,333,research & development,22,5,medical,1539,3,Male,88,1,4,research director,4,Single,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,single
34,0,rarely,1440,sales,7,2,technical degree,1541,2,Male,55,3,1,sales representative,3,Married,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,married
42,0,rarely,1210,research & development,2,3,medical,1542,3,Male,68,2,1,laboratory technician,2,Married,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,married
37,0,rarely,674,research & development,13,3,medical,1543,1,Male,47,3,2,research scientist,4,Married,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7,married
33,0,rarely,575,research & development,25,3,life sciences,1545,4,Male,44,2,2,manufacturing director,2,Single,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,single
45,0,rarely,950,research & development,28,3,technical degree,1546,4,Male,97,3,1,research scientist,4,Married,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,married
42,0,frequently,288,research & development,2,3,life sciences,1547,4,Male,40,3,3,healthcare representative,4,Married,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9,married
40,0,rarely,1342,sales,9,2,medical,1548,1,Male,47,3,2,sales executive,1,Married,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1,married
33,0,rarely,589,research & development,28,4,life sciences,1549,2,Male,79,3,2,laboratory technician,3,Married,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,married
40,0,rarely,898,human resources,6,2,medical,1550,3,Male,38,3,4,manager,4,Single,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,single
24,0,rarely,350,research & development,21,2,technical degree,1551,3,Male,57,2,1,laboratory technician,1,Divorced,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0,divorced
40,0,non,1142,research & development,8,2,life sciences,1552,4,Male,72,3,2,healthcare representative,4,Divorced,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,divorced
45,0,rarely,538,research & development,1,4,technical degree,1553,1,Male,66,3,3,healthcare representative,2,Divorced,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,divorced
35,0,rarely,1402,sales,28,4,life sciences,1554,2,Female,98,2,1,sales representative,3,Married,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,married
32,0,rarely,824,research & development,5,2,life sciences,1555,4,Female,67,2,2,research scientist,2,Married,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,married
36,0,rarely,1157,sales,2,4,life sciences,1556,3,Male,70,3,1,sales representative,4,Single,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,single
